,Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,mean,Total SqKm,Change,Change_Pct
164,Niger,NER,Forest area (sq. km),AG.LND.FRST.K2,19450.0,18833.000488281297,18215.9997558594,17599.0002441406,16981.999511718797,16365.0,15748.0004882813,15130.999755859399,14514.000244140601,13896.9995117188,13280.0,13155.999755859399,13031.9995117188,12908.0004882813,12784.000244140601,12660.0,12535.999755859399,12411.9995117188,12288.0004882813,12164.000244140601,12040.0,11915.999755859399,11791.9995117188,11668.0004882813,11544.000244140601,11420.0,11295.999755859399,13912.259250217034,1266700.0,8154.000244140601,0.5861018039908505
165,Nigeria,NGA,Forest area (sq. km),AG.LND.FRST.K2,172340.0,168243.0078125,164145.99609375,160049.00390625,155952.001953125,151855.0,147757.998046875,143660.99609375,139564.00390625,135467.001953125,131370.0,127274.00390625,123177.998046875,119082.001953125,114985.99609375,110890.0,106794.00390625,102697.998046875,98602.001953125,94505.99609375,90410.0,86314.00390625,82217.998046875,78122.001953125,74026.0009765625,69930.0,65833.9990234375,119084.03754340278,910770.0,106506.0009765625,0.8943768045968719
166,Nicaragua,NIC,Forest area (sq. km),AG.LND.FRST.K2,45140.0,44440.0,43740.0,43040.0,42340.0,41640.0,40940.0,40240.0,39540.0,38840.0,38140.0,37440.0,36740.0,36040.0,35340.0,34640.0,33940.0,33240.0,32540.0,31840.0,31140.0,31140.0,31140.0,31140.0,31140.0,31140.0,31140.0,36584.444444444445,120340.0,14000.0,0.38267630444025996
167,Netherlands,NLD,Forest area (sq. km),AG.LND.FRST.K2,3450.0,3465.0,3480.0,3495.0,3510.0,3525.0,3540.0,3555.0,3570.0,3585.0,3600.0,3610.0,3620.0,3630.0,3640.0,3650.0,3666.00006103516,3682.00012207031,3697.99987792969,3713.99993896484,3730.0,3736.00006103516,3742.00012207031,3747.99987792969,3753.99993896484,3760.0,3766.00006103516,3626.703705964265,33690.0,-316.0000610351599,-0.08713147989329392
168,Norway,NOR,Forest area (sq. km),AG.LND.FRST.K2,121320.0,121300.99609375,121282.001953125,121262.998046875,121244.00390625,121225.0,121205.99609375,121187.001953125,121167.998046875,121149.00390625,121130.0,121087.998046875,121045.99609375,121004.00390625,120962.001953125,120920.0,120940.0,120960.0,120980.0,121000.0,121020.0,121040.0,121060.0,121080.0,121100.0,121120.0,121140.0,121108.70370370371,365123.0078125,180.0,0.0014862680756651126
169,Nepal,NPL,Forest area (sq. km),AG.LND.FRST.K2,48170.0,47252.998046875,46336.0009765625,45418.9990234375,44502.001953125,43585.0,42667.998046875,41751.0009765625,40833.9990234375,39916.9995117188,39000.0,38471.9995117188,37943.9990234375,37416.0009765625,36888.0004882813,36360.0,36360.0,36360.0,36360.0,36360.0,36360.0,36360.0,36360.0,36360.0,36360.0,36360.0,36360.0,39499.07398365162,143350.0,11810.0,0.2989943512318307
170,Nauru,NRU,Forest area (sq. km),AG.LND.FRST.K2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,
171,New Zealand,NZL,Forest area (sq. km),AG.LND.FRST.K2,96580.0,97060.99609375,97542.001953125,98022.998046875,98504.00390625,98985.0,99465.99609375,99947.001953125,100427.998046875,100909.00390625,101390.0,101477.998046875,101565.99609375,101654.00390625,101742.001953125,101830.0,101765.99609375,101702.001953125,101637.998046875,101574.00390625,101510.0,101512.001953125,101514.00390625,101515.99609375,101517.998046875,101520.0,101522.001953125,100533.22229456018,263310.0,-4942.001953125,-0.04915789865607849
172,OECD members,OED,Forest area (sq. km),AG.LND.FRST.K2,10645327.9024696,10652345.3952599,10659812.7206421,10667076.1869431,10674325.5033112,10681574.996833801,10688824.2931938,10696073.8170815,10703323.0841637,10710572.5940132,10717821.8944931,10720767.5889969,10723713.145084402,10726658.9482117,10729604.623336801,10732550.298919698,10735895.0864792,10739240.1449966,10742585.466156,10745930.6034088,10749275.2920914,10760583.0657959,10771890.904197698,10783198.2987213,10794506.1377716,10805813.8919449,10817121.6650391,10725052.353687298,34476483.6157227,-171793.76256950013,-0.016017988248834707
173,Oman,OMN,Forest area (sq. km),AG.LND.FRST.K2,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,309500.0,0.0,0.0
174,Other small states,OSS,Forest area (sq. km),AG.LND.FRST.K2,566566.099584699,564522.800231725,562553.703528345,560547.397125661,558541.298450232,556535.001050234,554528.8011899589,552522.602590621,550516.296052337,548510.200199783,546503.899957836,544430.8927890661,542357.805705071,540284.695749283,538211.606242955,536138.5990360379,534398.993797898,532659.403606057,530919.79581207,529180.2080997829,527440.700305402,527534.796659052,527629.096008837,527723.303636611,527817.503079474,527911.499259174,528005.4979178311,542388.6110246679,2031822.99911499,38560.601666867966,0.07109404748381457
175,Pakistan,PAK,Forest area (sq. km),AG.LND.FRST.K2,25270.0,24858.9990234375,24448.000488281297,24036.999511718797,23626.0009765625,23215.0,22803.9990234375,22393.000488281297,21981.999511718797,21571.0009765625,21160.0,20731.999511718797,20304.0002441406,19875.9997558594,19448.000488281297,19020.0,18590.0,18160.0,17730.0,17300.0,16870.0,16440.0,16010.0,15580.0,15150.0,14720.0,14290.0,19836.48148148149,770880.0,10980.0,0.5535255841743139
176,Panama,PAN,Forest area (sq. km),AG.LND.FRST.K2,50400.0,50227.001953125,50053.9990234375,49881.0009765625,49707.998046875,49535.0,49362.001953125,49188.9990234375,49016.0009765625,48842.998046875,48670.0,48500.0,48330.0,48160.0,47990.0,47820.0,47653.9990234375,47487.998046875,47322.001953125,47156.0009765625,46990.0,46826.0009765625,46662.001953125,46497.998046875,46333.9990234375,46170.0,46006.0009765625,48177.44448061343,74340.0,4393.9990234375,0.09120448522763888
177,Peru,PER,Forest area (sq. km),AG.LND.FRST.K2,779210.0,777436.015625,775662.03125,773887.96875,772113.984375,770340.0,768566.015625,766792.03125,765017.96875,763243.984375,761470.0,760232.03125,758993.984375,757756.015625,756517.96875,755280.0,753846.015625,752412.03125,750977.96875,749543.984375,748110.0,746433.984375,744757.96875,743082.03125,741406.015625,739730.0,738053.984375,758180.5179398148,1280000.0,41156.015625,0.05428260770513099
178,Philippines,PHL,Forest area (sq. km),AG.LND.FRST.K2,65550.0,66022.001953125,66493.9990234375,66966.0009765625,67437.998046875,67910.0,68382.001953125,68853.9990234375,69326.0009765625,69797.998046875,70270.0,70363.9990234375,70457.998046875,70552.001953125,70646.0009765625,70740.0,70272.001953125,69803.9990234375,69336.0009765625,68867.998046875,68400.0,70800.0,73200.0,75600.0,78000.0,80400.0,82800.0,70638.88888888889,298170.0,-17250.0,-0.24419976405819896
179,Palau,PLW,Forest area (sq. km),AG.LND.FRST.K2,380.0,382.999992370605,384.39998626709,385.80001831054705,387.299995422363,388.69998931884805,390.09998321533203,391.59999847412104,392.999992370605,394.39998626709,395.90000152587896,397.299995422363,398.69998931884805,400.200004577637,401.59999847412104,402.999992370605,402.999992370605,402.999992370605,402.999992370605,402.999992370605,402.999992370605,402.999992370605,402.999992370605,402.999992370605,402.999992370605,402.999992370605,402.999992370605,396.59258665861904,460.0,-22.999992370605014,-0.05799400479062172
180,Papua New Guinea,PNG,Forest area (sq. km),AG.LND.FRST.K2,336270.0,336243.0078125,336216.015625,336188.984375,336161.9921875,336135.0,336108.0078125,336081.015625,336053.984375,336026.9921875,336000.0,335971.9921875,335943.984375,335916.015625,335888.0078125,335860.0,335833.984375,335808.0078125,335781.9921875,335756.015625,335730.0,335701.9921875,335673.984375,335646.015625,335618.0078125,335590.0,335561.9921875,335917.29600694444,452860.0,708.0078125,0.0021076849001706757
181,Poland,POL,Forest area (sq. km),AG.LND.FRST.K2,88810.0,88987.998046875,89165.99609375,89344.00390625,89522.001953125,89700.0,89877.998046875,90055.99609375,90234.00390625,90412.001953125,90590.0,90872.001953125,91154.00390625,91435.99609375,91717.998046875,92000.0,92257.998046875,92515.99609375,92774.00390625,93032.001953125,93290.0,93502.001953125,93714.00390625,93925.99609375,94137.998046875,94350.0,94562.001953125,91553.40747974536,306190.0,-5752.001953125,-0.06282673809161644
182,Pre-demographic dividend,PRE,Forest area (sq. km),AG.LND.FRST.K2,5691440.0,5664195.51392517,5636192.03754425,5608432.96245575,5580764.09584045,5553095.0,5525425.90660095,5497757.03769684,5470087.96230316,5442419.09065247,5414750.0,5390305.9198761,5365862.00984955,5341417.99015045,5316974.0801239,5292530.0,5266055.93391418,5239582.02297211,5213107.97702789,5186634.06608582,5160160.0,5406040.93101501,5379531.81049347,5353022.68169403,5326513.56620789,5300004.39453125,5273495.22285461,5403548.081993159,17789339.007873498,417944.7771453904,0.07734636035499601
183,Puerto Rico,PRI,Forest area (sq. km),AG.LND.FRST.K2,2870.0,3033.09997558594,3196.19995117188,3359.29992675781,3522.39990234375,3685.49987792969,3848.50006103516,4011.60003662109,4174.700012207029,4337.799987792971,4500.89996337891,4526.49993896484,4552.00012207031,4577.60009765625,4603.09997558594,4628.69995117188,4661.79992675781,4694.89990234375,4727.900085449221,4761.00006103516,4794.10003662109,4827.200012207029,4860.299987792971,4893.29986572266,4926.40014648438,4959.50012207031,4992.60009765625,4315.811112015336,8870.0,-2122.60009765625,-0.49181950798237517
184,"Korea, Dem. People’s Rep.",PRK,Forest area (sq. km),AG.LND.FRST.K2,82010.0,80742.001953125,79473.9990234375,78206.0009765625,76937.998046875,75670.0,74402.001953125,73133.9990234375,71866.0009765625,70597.998046875,69330.0,68062.001953125,66793.9990234375,65526.0009765625,64257.998046875,62990.0,61723.9990234375,60457.998046875,59192.001953125,57926.0009765625,56660.0,55390.0,54120.0,52850.0,51580.0,50310.0,49040.0,65527.77777777778,120410.0,32970.0,0.5031454005934718
185,Portugal,PRT,Forest area (sq. km),AG.LND.FRST.K2,34360.0,34266.9995117188,34173.9990234375,34081.0009765625,33988.0004882813,33895.0,33801.9995117188,33708.9990234375,33616.0009765625,33523.0004882813,33430.0,33336.0009765625,33241.9995117188,33148.0004882813,33053.9990234375,32960.0,32846.0009765625,32731.999511718797,32618.000488281297,32503.9990234375,32390.0,32276.0009765625,32161.999511718797,32048.000488281297,31933.9990234375,31820.0,31706.0009765625,33097.07411024307,91605.595703125,2653.9990234375,0.08018832766296177
186,Paraguay,PRY,Forest area (sq. km),AG.LND.FRST.K2,211570.0,209780.99609375,207991.9921875,206203.0078125,204414.00390625,202625.0,200835.99609375,199046.9921875,197258.0078125,195469.00390625,193680.0,191894.00390625,190108.0078125,188321.9921875,186535.99609375,184750.0,181700.0,178650.0,175600.0,172550.0,169500.0,166245.99609375,162992.001953125,159737.998046875,156484.00390625,153230.0,149975.99609375,185079.66652199073,397300.0,61594.00390625,0.33279724922635706
187,West Bank and Gaza,PSE,Forest area (sq. km),AG.LND.FRST.K2,90.7999992370605,90.7999992370605,90.7999992370605,90.7999992370605,90.7999992370605,90.7999992370605,90.7999992370605,90.7999992370605,90.7999992370605,90.7999992370605,90.7999992370605,91.00000381469731,91.1999988555908,91.3000011444092,91.49999618530269,91.7000007629395,91.7000007629395,91.7000007629395,91.7000007629395,91.7000007629395,91.7000007629395,91.7000007629395,91.7000007629395,91.7000007629395,91.7000007629395,91.7000007629395,91.7000007629395,91.26666669492369,6020.0,-0.9000015258789915,-0.009861229279770007
188,Pacific island small states,PSS,Forest area (sq. km),AG.LND.FRST.K2,39840.5002403259,39848.499326705896,39862.800168991096,39876.9992733002,39891.3007259369,39905.499830246,39919.6988964081,39934.0003871918,39948.199453353904,39962.500944137595,39976.800031662,39958.0008602142,39939.3993282319,39920.8007717133,39902.1992778778,39883.4001064301,39818.9991283417,39754.5006084443,39689.9996471406,39625.601148605296,39561.200208663904,39554.099149704,39546.9004344941,39539.7992992402,39532.701215744,39525.6000804901,39518.4990215301,39786.61109500463,64200.0,322.0012187957982,0.008093205476256981
189,Post-demographic dividend,PST,Forest area (sq. km),AG.LND.FRST.K2,9796249.90247339,9805018.38934129,9813632.79245943,9822348.31582636,9831047.71553606,9839747.19702333,9848446.58147424,9857146.08860582,9865845.51272959,9874545.00581354,9883244.39438432,9887356.50353998,9891468.57485384,9895580.71818918,9899692.80903429,9903804.89865869,9907255.68204492,9910706.85056299,9914158.06027979,9917609.2080459,9921059.99204248,9930074.97098535,9939090.03049463,9948104.67282861,9957119.73233789,9966134.69174951,9975149.67008203,9888949.59116287,31473668.9923,-178899.76760864072,-0.01809087668608526
190,French Polynesia,PYF,Forest area (sq. km),AG.LND.FRST.K2,550.0,600.0,650.0,700.0,750.0,800.0,850.0,900.0,950.0,1000.0,1050.0,1100.0,1150.0,1200.0,1250.0,1300.0,1350.0,1400.0,1450.0,1500.0,1550.0,1550.0,1550.0,1550.0,1550.0,1550.0,1550.0,1161.111111111111,3660.0,-1000.0,-0.861244019138756
191,Qatar,QAT,Forest area (sq. km),AG.LND.FRST.K2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11610.0,0.0,
192,Romania,ROU,Forest area (sq. km),AG.LND.FRST.K2,63710.0,63705.0,63700.0,63695.0,63690.0,63685.0,63680.0,63675.0,63670.0,63665.0,63660.0,63710.0,63760.0,63810.0,63860.0,63910.0,64157.998046875,64406.0009765625,64653.9990234375,64902.001953125,65150.0,65842.001953125,66533.9990234375,67226.0009765625,67917.998046875,68610.0,69302.001953125,64751.370442708336,230080.0,-5592.001953125,-0.08636113668162086
193,Russian Federation,RUS,Forest area (sq. km),AG.LND.FRST.K2,8089500.0,8089500.0,8090136.25,8090455.0,8090773.125,8091091.875,8091410.625,8091729.375,8092047.5,8092366.25,8092685.0,8091728.125,8090771.25,8089813.75,8088856.875,8087900.0,8100591.25,8113282.5,8125973.75,8138665.0,8151356.25,8150945.625,8150535.625,8150125.625,8149715.0,8149305.0,8148895.0,8110376.134259259,16376870.0,-59395.0,-0.0073233348264956505
194,Rwanda,RWA,Forest area (sq. km),AG.LND.FRST.K2,3180.0,3206.00006103516,3232.00012207031,3257.99987792969,3283.99993896484,3310.0,3336.00006103516,3362.00012207031,3387.99987792969,3413.99993896484,3440.0,3522.00012207031,3603.99993896484,3686.00006103516,3767.99987792969,3850.0,3972.00012207031,4093.99993896484,4216.00006103516,4337.99987792969,4460.0,4527.99987792969,4596.00006103516,4663.99993896484,4732.00012207031,4800.0,4867.99987792969,3855.851847330729,24670.0,-1687.9998779296902,-0.4377761243856486
195,South Asia,SAS,Forest area (sq. km),AG.LND.FRST.K2,789187.099609375,789291.412353516,789395.6958007809,789500.004882813,789604.285888672,789708.6010742191,789812.913818359,789917.1948242191,790021.4038085941,790125.684814453,790230.0,793837.266845703,797444.615478516,801051.885986328,804659.232177734,808266.499023438,812041.832275391,815816.9848632809,819592.314453125,823367.569580078,827142.900390625,828504.183349609,829865.46875,831226.831054688,832588.116455078,833949.2993164059,835310.484619141,806720.7326479311,4771603.99902344,-46123.385009765974,-0.05717391799064514
196,Saudi Arabia,SAU,Forest area (sq. km),AG.LND.FRST.K2,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,2149690.0,0.0,0.0
197,Senegal,SEN,Forest area (sq. km),AG.LND.FRST.K2,93480.0,93030.0,92580.0,92130.0,91680.0,91230.0,90780.0,90330.0,89880.0,89430.0,88980.0,88530.0,88080.0,87630.0,87180.0,86730.0,86330.0,85930.0,85530.0,85130.0,84730.0,84330.0,83930.0,83530.0,83130.0,82730.0,82330.0,87752.22222222222,192530.0,11150.0,0.12706230927991694
198,Singapore,SGP,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.500003814697,163.50000381469692,709.0000152587891,0.0,0.0
199,Solomon Islands,SLB,Forest area (sq. km),AG.LND.FRST.K2,23240.0,23183.9990234375,23128.000488281297,23071.999511718797,23016.0009765625,22960.0,22903.9990234375,22848.000488281297,22791.999511718797,22736.0009765625,22680.0,22626.0009765625,22571.999511718797,22518.000488281297,22463.9990234375,22410.0,22353.9990234375,22298.000488281297,22241.999511718797,22186.0009765625,22130.0,22073.9990234375,22018.000488281297,21961.999511718797,21906.0009765625,21850.0,21793.9990234375,22517.185149016226,27990.0,1446.0009765625,0.06421766162124734
200,Sierra Leone,SLE,Forest area (sq. km),AG.LND.FRST.K2,31180.0,30983.9990234375,30788.000488281297,30591.999511718797,30396.0009765625,30200.0,30003.9990234375,29808.000488281297,29611.999511718797,29416.0009765625,29220.0,29023.9990234375,28828.000488281297,28631.999511718797,28436.0009765625,28240.0,28043.9990234375,27848.000488281297,27651.999511718797,27456.0009765625,27260.0,27896.0009765625,28531.999511718797,29168.000488281297,29803.9990234375,30440.0,31076.0009765625,29279.111147280106,72180.0,103.9990234375,0.003551987043403161
201,El Salvador,SLV,Forest area (sq. km),AG.LND.FRST.K2,3770.0,3725.0,3680.0,3635.0,3590.0,3545.0,3500.0,3455.0,3410.0,3365.0,3320.0,3273.99993896484,3227.99987792969,3182.00012207031,3136.00006103516,3090.0,3046.00006103516,3002.00012207031,2957.99987792969,2913.99993896484,2870.0,2826.00006103516,2782.00012207031,2737.99987792969,2693.9999389648397,2650.0,2606.0000610351603,3184.851854112413,20720.0,1163.9999389648397,0.365480088959816
202,San Marino,SMR,Forest area (sq. km),AG.LND.FRST.K2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,
203,Somalia,SOM,Forest area (sq. km),AG.LND.FRST.K2,82820.0,82052.998046875,81286.0009765625,80518.9990234375,79752.001953125,78985.0,78217.998046875,77451.0009765625,76683.9990234375,75917.001953125,75150.0,74382.001953125,73613.9990234375,72846.0009765625,72077.998046875,71310.0,70542.001953125,69773.9990234375,69006.0009765625,68237.998046875,67470.0,66702.001953125,65933.9990234375,65166.0009765625,64397.998046875,63630.0,62862.001953125,72843.96303530093,627340.0,19957.998046875,0.2739828698941483
204,Serbia,SRB,Forest area (sq. km),AG.LND.FRST.K2,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,24760.0,25233.9990234375,25708.000488281297,26181.999511718797,26656.0009765625,27130.0,27143.9990234375,27158.000488281297,27171.999511718797,27186.0009765625,27200.0,27213.9990234375,25560.888852719912,87460.0,-2453.9990234375,-0.09600601284162198
205,Sub-Saharan Africa (excluding high income),SSA,Forest area (sq. km),AG.LND.FRST.K2,6515208.49998474,6483260.11784515,6450552.845954901,6565002.85209656,6531221.19579315,6497439.19998169,6463657.20661163,6429875.5480957,6396093.55194092,6362311.89098358,6328529.89997864,6297991.41181946,6267453.10932159,6236914.690666201,6206376.38816834,6175837.89997101,6143322.43442535,6110807.12795258,6078291.67205811,6045776.36562347,6013260.89996338,6257189.822959901,6228728.80989075,6200267.68226624,6171806.57428741,6143345.39451599,6114884.21478271,6285755.8262199685,21241901.000060998,400324.2852020301,0.06368753357108543
206,Sub-Saharan Africa,SSF,Forest area (sq. km),AG.LND.FRST.K2,6515615.19996643,6483666.81782684,6450959.54593658,6565409.55207825,6531627.89577484,6497845.89996338,6464063.90659332,6430282.24807739,6396500.25192261,6362718.59096527,6328936.59996033,6298398.11180115,6267859.80930328,6237321.39064789,6206783.08815002,6176244.5999527,6143729.13440704,6111213.82793427,6078698.37203979,6046183.06560516,6013667.59994507,6257596.52294159,6229135.50987244,6200674.38224792,6172213.274269099,6143752.09449768,6115290.914764401,6286162.526201658,21242361.000060998,400324.28520202916,0.0636834131369366
207,Small states,SST,Forest area (sq. km),AG.LND.FRST.K2,955883.8001424071,953601.28776148,951399.509955347,949160.290621221,946921.4105069641,944682.101155519,942443.0883660909,940204.1083660721,937964.890078902,935726.012415588,933486.900503337,931215.2936813241,928943.7045049671,926672.296733856,924400.70515424,922129.099572003,920170.1007372141,918211.099839807,916252.098849714,914293.201712072,912334.300664365,912242.197772563,912150.200125277,912058.298610747,911966.30166918,911874.099919498,911781.899332702,928821.0481019429,2500872.99911499,44101.900809705025,0.047481590667898615
208,Sao Tome and Principe,STP,Forest area (sq. km),AG.LND.FRST.K2,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,555.2000045776371,550.400009155273,545.6000137329099,540.800018310547,535.999984741211,535.999984741211,535.999984741211,535.999984741211,535.999984741211,535.999984741211,535.999984741211,551.9999977394386,960.0,24.00001525878895,0.043478288690351974
209,Suriname,SUR,Forest area (sq. km),AG.LND.FRST.K2,154300.0,154260.99609375,154222.001953125,154182.998046875,154144.00390625,154105.0,154065.99609375,154027.001953125,153987.998046875,153949.00390625,153910.0,153870.0,153830.0,153790.0,153750.0,153710.0,153670.0,153630.0,153590.0,153550.0,153510.0,153472.001953125,153434.00390625,153395.99609375,153357.998046875,153320.0,153282.001953125,153789.5185908565,156000.0,1017.998046875,0.006619424107720205
210,Slovak Republic,SVK,Forest area (sq. km),AG.LND.FRST.K2,19220.0,19220.0,19220.0,19216.999511718797,19215.9997558594,19215.0,19214.0002441406,19213.000488281297,19211.999511718797,19210.9997558594,19210.0,19231.999511718797,19254.0002441406,19275.9997558594,19298.000488281297,19320.0,19334.0002441406,19348.000488281297,19361.999511718797,19375.9997558594,19390.0,19391.999511718797,19394.0002441406,19395.9997558594,19398.000488281297,19400.0,19401.999511718797,19294.07402886287,48080.0,-181.9995117187973,-0.009432922847011785
211,Slovenia,SVN,Forest area (sq. km),AG.LND.FRST.K2,11880.0,11880.0,11970.0,12015.0,12060.0,12105.0,12150.0,12195.0,12240.0,12285.0,12330.0,12350.0,12370.0,12390.0,12410.0,12430.0,12438.0004882813,12445.999755859399,12454.000244140601,12461.9995117188,12470.0,12471.9995117188,12474.000244140601,12475.999755859399,12478.0004882813,12480.0,12481.9995117188,12303.407389322927,20141.999511718797,-601.9995117187991,-0.04892949511216079
212,Sweden,SWE,Forest area (sq. km),AG.LND.FRST.K2,280630.0,280730.0,280830.0,280930.0,281030.0,281130.0,281230.0,281330.0,281430.0,281530.0,281630.0,281740.0,281850.0,281960.0,282070.0,282180.0,281890.0,281600.0,281310.0,281020.0,280730.0,280730.0,280730.0,280730.0,280730.0,280730.0,280730.0,281228.14814814815,407310.0,-100.0,-0.00035558318275922017
213,Eswatini,SWZ,Forest area (sq. km),AG.LND.FRST.K2,4720.0,4766.00006103516,4812.00012207031,4857.99987792969,4903.99993896484,4950.0,4996.00006103516,5042.00012207031,5087.99987792969,5134.00024414063,5180.0,5225.99975585938,5272.00012207031,5317.99987792969,5364.00024414063,5410.0,5454.00024414063,5497.99987792969,5542.00012207031,5585.99975585938,5630.0,5675.99975585938,5722.00012207031,5767.99987792969,5814.00024414063,5860.0,5905.99975585938,5314.666668927229,17200.0,-1185.9997558593795,-0.22315600012950104
214,Seychelles,SYC,Forest area (sq. km),AG.LND.FRST.K2,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945295,406.69998168945307,460.0,0.0,0.0
215,Syrian Arab Republic,SYR,Forest area (sq. km),AG.LND.FRST.K2,3720.0,3780.0,3840.0,3900.0,3960.0,4020.0,4080.0,4140.0,4200.0,4260.0,4320.0,4377.99987792969,4436.00006103516,4493.99993896484,4552.00012207031,4610.0,4670.0,4730.0,4790.0,4850.0,4910.0,4910.0,4910.0,4910.0,4910.0,4910.0,4910.0,4448.148148148148,183630.0,-1190.0,-0.2675270607826811
216,Turks and Caicos Islands,TCA,Forest area (sq. km),AG.LND.FRST.K2,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,344.000015258789,950.0,0.0,0.0
217,Chad,TCD,Forest area (sq. km),AG.LND.FRST.K2,67050.0,66671.0009765625,66292.001953125,65912.998046875,65533.9990234375,65155.0,64776.0009765625,64397.001953125,64017.998046875,63638.9990234375,63260.0,62890.0,62520.0,62150.0,61780.0,61410.0,60143.9990234375,58877.998046875,57612.001953125,56346.0009765625,55080.0,53813.9990234375,52547.998046875,51282.001953125,50016.0009765625,48750.0,47483.9990234375,59978.11107494213,1259200.0,19566.0009765625,0.3262190260062534
218,East Asia & Pacific (IDA & IBRD countries),TEA,Forest area (sq. km),AG.LND.FRST.K2,4489045.44164658,4487009.52654839,4484979.76183891,4482949.93994713,4480920.33209801,4478890.46076775,4476860.66752434,4474830.90346336,4472801.07176781,4470771.47372246,4468741.70237541,4492281.22046471,4515820.79947472,4539360.47484398,4562900.06365776,4586439.57198143,4599904.05955315,4613368.35680962,4626832.73524284,4640297.26923943,4653761.77638054,4660505.59512138,4667249.34550285,4673993.15501213,4680736.84977531,4687480.66843987,4694224.48718071,4561591.026310392,15793350.0,-205179.0455341302,-0.04497971088392107
219,Europe & Central Asia (IDA & IBRD countries),TEC,Forest area (sq. km),AG.LND.FRST.K2,8791637.99987793,8793370.49438477,8795704.65209961,8797736.09802246,8799766.93725586,8801798.37402344,8803829.81323242,8805861.27807617,8807892.09716797,8809923.56140137,8811955.00061035,8813634.92004395,8815314.85168457,8816994.14916992,8818674.08081055,8820354.00024414,8835817.43865967,8851280.90545654,8866744.34356689,8882207.81097412,8897671.2487793,8899909.03198242,8902147.41912842,8904385.82733154,8906623.59130859,8908861.99829102,8911100.40771484,8839674.012270328,22984325.0078125,-119462.40783691034,-0.013514345401321914
220,Togo,TGO,Forest area (sq. km),AG.LND.FRST.K2,6850.0,6650.99975585938,6452.00012207031,6252.99987792969,6054.00024414063,5855.0,5655.99975585938,5457.00012207031,5257.99987792969,5058.99993896484,4860.0,4660.0,4460.0,4260.0,4060.0,3860.0,3662.00012207031,3463.99993896484,3266.00006103516,3067.99987792969,2870.0,2672.00012207031,2473.9999389648397,2276.0000610351603,2078.00003051758,1880.0,1681.99996948242,4262.851845070169,54390.0,5168.00003051758,1.2123339534997404
